source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change_bp,percentage_change_rp,max_percentage_change
4038162577080599552,2412.164835614905,122414.83688531013,5433.045327470741,195023.77255854817,4974.895176228882,3489.5848608599417,4974.895176228882
4038163062474909568,15839.831099398089,311727.6869252377,11676.751218639294,33129.862452518595,1867.99880610522,183.72500049186849,1867.99880610522
4038163436073320320,1850.7747764589444,94820.85690496812,2929.2801083377276,4660.862496248864,5023.306093807224,59.11289886489393,5023.306093807224
4038163436075791104,462.7121313613149,169892.6034042509,976.2943884710221,142021.18579575044,36616.69530349703,14446.963239046196,36616.69530349703
4038163818390048512,381.62180082173586,39333.18500667163,664.2236127059142,1683.8858934690475,10206.84958825113,153.5118988933912,10206.84958825113
4038164260743107456,26064.154571550214,240185.37095584066,46041.77095011248,179334.51215871025,821.5160625927609,289.50394056958436,821.5160625927609
4038164711727425024,2338.5717518114607,2864.619626390923,2845.800458539975,7687.473469706107,22.49440814343134,170.13395990701787,170.13395990701787
4038164746102871296,7921.934203699981,207210.96521221215,14251.223227946393,16177.614963917253,2515.6612751900057,13.517378158762117,2515.6612751900057
4038164952248490240,810.5656904989775,1544.610853552999,1404.9213727712552,50223.63152599091,90.55961431110532,3474.8357523327504,3474.8357523327504
4038165020980706560,7889.279924883278,147446.1654560134,18803.984414939514,175682.3165010312,1768.9432604737356,834.282397944629,1768.9432604737356
4038165257176083968,561.0314273081875,1163.314829047281,874.8825057455769,2250.8386334874263,107.35288121537711,157.27324740243336,157.27324740243336
4038165261478694784,61.515566141184706,202.02374457622395,72.08974149372406,2256.063769292377,228.4107702309984,3029.521236372839,3029.521236372839
4038165261482771328,229.99587194525824,171358.35367084545,344.2586307265335,136401.6948736611,74404.96925076585,39521.86643971567,74404.96925076585
4038165330198351232,131.8562493918549,563.69730187088,164.06121206303027,1479.5837421207057,327.5089762303682,801.8485987731628,801.8485987731628
4038165566377432832,16123.582367308903,121769.78579292604,159146.31509093533,179158.15143881674,655.2278582941859,12.57448929084331,655.2278582941859
4038166086111045504,23.36042965023874,388.12139505044644,89.69981511835896,7167.582966100219,1561.4480164172833,7890.632931230225,7890.632931230225
4038166292270106368,234.49012591426194,523.2021821091565,538.8703457162832,1396.714577070425,123.12333198219957,159.1930671586444,159.1930671586444
4038166322315759488,2925.4404611908312,44956.03436792885,4950.728652365237,171174.11290506006,1436.7270318545134,3357.553926395879,3357.553926395879
4038166842046605184,9158.563810284113,19002.332838679653,89509.04116054627,124106.09154729583,107.4815793426259,38.652017648915695,107.4815793426259
4038166940789904896,274.5666846945969,838.4801179805711,581.4837872687784,846.0088465208441,205.38305071979886,45.49139030935606,205.38305071979886
4038166940790001152,222.0102375680562,665.647993563858,359.2966837293101,1164.4598446379794,199.827611940556,224.09423670474783,224.09423670474783
4038166979485563008,164.70897542097995,202887.4774507449,532.5673874419143,122544.10211122874,123079.36951048626,22910.065017282774,123079.36951048626
4038167219983554048,434.75378916072754,1055.913548065265,859.5461643250377,162527.25572826597,142.87621508800606,18808.496422166132,18808.496422166132
4038167284364585216,596.0376974178552,3086.4419083326698,996.7411779738604,2230.207379746386,417.8266276954802,123.74989907408774,417.8266276954802
4038167357442692096,4069.7905284615827,171217.59502211513,5317.269233433103,88094.57996002215,4107.037040966256,1556.7635771782002,4107.037040966256
4038167563586018944,840.0685031442924,191925.72847988823,1242.200042341349,192085.90925974541,22746.437851381095,15363.36360588864,22746.437851381095
4038167666680655744,472.31288976775465,2265.9080731544304,494.477456173656,875.2996015057464,379.7472443042198,77.01506723460193,379.7472443042198
4038168285155631488,2074.7415642915735,4236.980712105109,2636.551536704751,15141.279690773767,104.21727626360241,474.2834714203174,474.2834714203174
4038168353859219712,255.78556552520746,450.86166860479443,317.45691237988063,1220.7253946491069,76.26548537992555,284.53262381268985,284.53262381268985
4038168830588550912,2200.8996062025053,227510.89235790147,4414.870875213567,198712.41001371015,10237.177203209883,4400.9789783285005,10237.177203209883
4038169277229407360,3777.9797847005375,149145.6074846685,6232.294311512676,176377.60362902528,3847.760866499463,2730.0589608422333,3847.760866499463
4038169315947879296,952.4437671328642,1187.419609695405,1518.0192263612153,14244.765476191844,24.67083629198258,838.3784624610728,838.3784624610728
4038169414690060928,128.939300449676,159638.4054953388,180.3140438510589,126860.4514528176,123708.95889662781,70255.28056683457,123708.95889662781
4038169625167485312,683.659953413744,1806.5307554078136,1201.794710273284,3154.1391408551963,164.2440509184717,162.45240671245392,164.2440509184717
4038170033165815424,333.8674423290689,122802.31958235225,581.8931740914481,99942.91812025732,36681.75946887176,17075.475253908146,36681.75946887176
4038170071862068608,927.6979854568468,313101.54273178603,96808.98093884297,944710.8312788871,33650.3743287314,875.850403668321,33650.3743287314
